url_length,count_digits,has_at,has_https,count_dots,has_hyphen,has_ip,count_special_chars,count_slash,path_length,count_subdomains,has_suspicious_words,url_entropy,digit_ratio,has_port,tld_length,is_shortened_url,label
29.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,3.7024715122197467,0.5172413793103449,1.0,8.0,0.0,1
25.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.813660689688186,0.0,0.0,2.0,0.0,0
36.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.384795487373134,0.08333333333333333,0.0,2.0,0.0,1
21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7256507561120933,0.0,0.0,2.0,0.0,0
33.0,15.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,11.0,2.0,0.0,3.9801694078807643,0.45454545454545453,0.0,3.0,0.0,1
28.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,3.8248629576173565,0.5,1.0,8.0,0.0,1
34.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.8221819586428722,0.029411764705882353,0.0,3.0,0.0,0
49.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,28.0,2.0,0.0,4.36533676352595,0.20408163265306123,0.0,3.0,0.0,1
32.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.390319531114783,0.09375,0.0,2.0,0.0,1
49.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,27.0,2.0,0.0,3.899626170292601,0.24489795918367346,0.0,3.0,0.0,1
40.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,17.0,0.0,0.0,4.462814895472356,0.05,0.0,3.0,0.0,1
29.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,4.0472990984266435,0.41379310344827586,0.0,2.0,0.0,1
35.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.32172123104524,0.02857142857142857,0.0,2.0,0.0,1
21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.499227541723357,0.0,0.0,3.0,1.0,0
42.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,16.0,2.0,0.0,4.159592720140252,0.3333333333333333,1.0,6.0,0.0,1
37.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.41189187902552,0.13513513513513514,0.0,2.0,0.0,1
34.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.9176264438733583,0.47058823529411764,1.0,9.0,0.0,1
49.0,21.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,28.0,2.0,0.0,4.426162273553422,0.42857142857142855,0.0,2.0,0.0,1
25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.5932696895151084,0.0,0.0,7.0,0.0,0
39.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.387465039153175,0.07692307692307693,0.0,2.0,0.0,1
36.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,4.204511459715549,0.4166666666666667,1.0,9.0,0.0,1
44.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,17.0,2.0,0.0,4.124680346973649,0.3409090909090909,1.0,7.0,0.0,1
107.0,59.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,86.0,2.0,0.0,3.7667264036618255,0.5514018691588785,0.0,2.0,0.0,1
35.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,14.0,2.0,0.0,4.054721860532486,0.2857142857142857,0.0,3.0,0.0,1
25.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.7532696895151085,0.4,0.0,2.0,0.0,1
28.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.9407598325400897,0.39285714285714285,0.0,3.0,0.0,1
32.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,12.0,2.0,0.0,3.827819531114783,0.28125,0.0,3.0,0.0,1
27.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7639657428240807,0.0,0.0,3.0,0.0,0
53.0,15.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,31.0,2.0,0.0,3.6454269051950683,0.2830188679245283,0.0,3.0,0.0,1
29.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,2.0,0.0,4.142295219190901,0.41379310344827586,0.0,3.0,0.0,1
17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.4548223999466057,0.0,0.0,2.0,0.0,0
26.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.9021748142117283,0.0,0.0,2.0,0.0,0
24.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.6572682296173893,0.4583333333333333,0.0,3.0,0.0,1
50.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,30.0,2.0,0.0,4.284372820753982,0.22,0.0,3.0,0.0,1
27.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.7080481500712312,0.37037037037037035,0.0,2.0,0.0,1
22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.641249800455479,0.0,0.0,5.0,0.0,0
38.0,13.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,18.0,2.0,0.0,4.300559092390953,0.34210526315789475,0.0,2.0,0.0,1
35.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.400432302535625,0.11428571428571428,0.0,2.0,0.0,1
35.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,4.057575159678482,0.4,1.0,8.0,0.0,1
40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,4.312814895472355,0.0,0.0,3.0,0.0,1
20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.8219280948873626,0.0,0.0,2.0,0.0,0
32.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.202819531114783,0.09375,0.0,2.0,0.0,1
33.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.150158513166728,0.21212121212121213,0.0,2.0,0.0,1
34.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.866587105828959,0.4117647058823529,1.0,8.0,0.0,1
34.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.491443355765327,0.08823529411764706,0.0,2.0,0.0,1
28.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.5071273521802224,0.39285714285714285,0.0,3.0,0.0,1
33.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.081532376606413,0.09090909090909091,0.0,2.0,0.0,1
35.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,15.0,2.0,0.0,4.250571945454581,0.3142857142857143,0.0,1.0,0.0,1
33.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,12.0,2.0,0.0,4.150158513166728,0.36363636363636365,0.0,2.0,0.0,1
33.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0060710131011685,0.0,0.0,2.0,0.0,0
41.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,4.125129443325869,0.024390243902439025,0.0,3.0,0.0,1
31.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,3.719852358564604,0.3548387096774194,0.0,3.0,0.0,1
34.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,4.219528282299547,0.35294117647058826,0.0,3.0,0.0,1
29.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.840402546702505,0.5517241379310345,1.0,8.0,0.0,1
30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9483943455364034,0.0,0.0,3.0,0.0,0
30.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,2.0,0.0,4.123231428797621,0.43333333333333335,0.0,3.0,0.0,1
36.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.31562257082666,0.08333333333333333,0.0,2.0,0.0,1
34.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,4.337175341123077,0.14705882352941177,0.0,3.0,0.0,1
31.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,10.0,2.0,0.0,3.977916874693636,0.3225806451612903,0.0,2.0,0.0,1
19.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6421498816369042,0.10526315789473684,0.0,2.0,0.0,0
23.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.708132064658601,0.0,0.0,2.0,1.0,0
29.0,16.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.4125966171657227,0.5517241379310345,1.0,8.0,0.0,1
54.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,25.0,1.0,0.0,4.534993002516668,0.05555555555555555,0.0,2.0,0.0,1
24.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7406015629507223,0.0,0.0,3.0,1.0,0
24.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.7720552088742005,0.4583333333333333,0.0,3.0,0.0,1
36.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,13.0,2.0,0.0,3.8847954873731343,0.3333333333333333,0.0,3.0,0.0,1
38.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,17.0,2.0,0.0,4.155565013329719,0.3157894736842105,0.0,2.0,0.0,1
64.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,43.0,2.0,0.0,4.2816536179525455,0.171875,0.0,2.0,0.0,1
27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9582291686698783,0.0,0.0,2.0,0.0,0
38.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,11.0,2.0,0.0,3.955311316634013,0.39473684210526316,1.0,7.0,0.0,1
36.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.239097917988786,0.027777777777777776,0.0,2.0,0.0,1
21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.463280517810811,0.0,0.0,2.0,0.0,0
24.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.688721875540867,0.0,0.0,3.0,0.0,0
25.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.7532696895151085,0.44,0.0,2.0,0.0,1
35.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.150292659616669,0.2571428571428571,0.0,2.0,0.0,1
35.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.307714802597438,0.08571428571428572,0.0,2.0,0.0,1
40.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.53418371977919,0.075,0.0,2.0,0.0,1
37.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,4.026360459931184,0.02702702702702703,0.0,2.0,0.0,1
19.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.221097250057957,0.42105263157894735,0.0,2.0,0.0,1
34.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.9146892241642446,0.47058823529411764,1.0,9.0,0.0,1
102.0,18.0,0.0,0.0,8.0,1.0,1.0,2.0,10.0,80.0,2.0,0.0,4.778783770003154,0.17647058823529413,0.0,3.0,0.0,1
22.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.7544418457133455,0.0,0.0,2.0,1.0,0
36.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.18354236243323,0.027777777777777776,0.0,2.0,0.0,1
22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.568084324344715,0.0,0.0,3.0,1.0,0
29.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.784897702756408,0.0,0.0,3.0,0.0,0
37.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.4455435681562365,0.10810810810810811,0.0,2.0,0.0,1
28.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.753434386188785,0.42857142857142855,1.0,6.0,0.0,1
48.0,20.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,27.0,2.0,0.0,4.472794209361695,0.4166666666666667,0.0,2.0,0.0,1
26.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.8441065448145384,0.5,0.0,3.0,0.0,1
19.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9321380397593746,0.10526315789473684,0.0,2.0,0.0,0
25.0,11.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,3.623465189601647,0.44,1.0,7.0,0.0,1
33.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.124256907946324,0.030303030303030304,0.0,2.0,0.0,1
31.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,6.0,2.0,0.0,3.833070907091279,0.41935483870967744,1.0,8.0,0.0,1
36.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,15.0,2.0,0.0,4.114369445886757,0.2777777777777778,0.0,2.0,0.0,1
16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.202819531114783,0.0,0.0,4.0,0.0,0
44.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,11.0,1.0,0.0,4.2744551302868965,0.11363636363636363,0.0,6.0,0.0,1
30.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,9.0,2.0,0.0,3.8565647621309544,0.3333333333333333,0.0,2.0,0.0,1
111.0,28.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,77.0,1.0,0.0,5.140011169288979,0.25225225225225223,0.0,2.0,0.0,1
29.0,16.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,6.0,2.0,0.0,3.9262723741395074,0.5517241379310345,0.0,3.0,0.0,1
19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.326360407952694,0.0,0.0,2.0,0.0,0
32.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,10.0,2.0,0.0,3.9375,0.40625,0.0,3.0,0.0,1
106.0,26.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,77.0,1.0,0.0,5.338934139306422,0.24528301886792453,0.0,2.0,0.0,1
38.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.228062052860336,0.10526315789473684,0.0,2.0,0.0,1
36.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.2527152789797045,0.1111111111111111,0.0,2.0,0.0,1
46.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,4.395859717341204,0.1956521739130435,0.0,3.0,0.0,1
19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.5110854081804272,0.0,0.0,2.0,0.0,0
28.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.6455933144511468,0.5357142857142857,1.0,8.0,0.0,1
38.0,15.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,11.0,2.0,0.0,4.260828171224455,0.39473684210526316,1.0,8.0,0.0,1
37.0,16.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,10.0,2.0,0.0,3.8951509201400127,0.43243243243243246,1.0,7.0,0.0,1
34.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,4.032336282987774,0.4411764705882353,1.0,8.0,0.0,1
35.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.9001530166977125,0.42857142857142855,1.0,7.0,0.0,1
32.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,4.054229296672175,0.375,0.0,2.0,0.0,1
35.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,4.357295873840569,0.08571428571428572,0.0,2.0,0.0,1
48.0,13.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,23.0,2.0,0.0,3.9392600328109277,0.2708333333333333,1.0,5.0,0.0,1
28.0,9.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,8.0,2.0,0.0,4.110577243331642,0.32142857142857145,0.0,1.0,0.0,1
78.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,59.0,0.0,0.0,4.367402379503967,0.01282051282051282,0.0,3.0,0.0,1
18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.2810361125534233,0.0,0.0,2.0,0.0,0
24.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.427694271103767,0.4166666666666667,0.0,2.0,0.0,1
34.0,14.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,4.101881223476018,0.4117647058823529,1.0,6.0,0.0,1
32.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,11.0,2.0,0.0,4.077819531114783,0.375,0.0,2.0,0.0,1
25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.163856189774725,0.0,0.0,3.0,0.0,0
37.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,4.391489514102182,0.10810810810810811,0.0,2.0,0.0,1
42.0,16.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,14.0,2.0,0.0,4.177566232096525,0.38095238095238093,1.0,8.0,0.0,1
23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.6753108689123635,0.0,0.0,4.0,0.0,0
27.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.6800893536948065,0.0,0.0,3.0,0.0,1
23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.001822825622231,0.0,0.0,2.0,0.0,0
74.0,21.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,51.0,2.0,0.0,5.1278439059356025,0.28378378378378377,0.0,3.0,0.0,1
41.0,14.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,19.0,2.0,0.0,4.363530358223853,0.34146341463414637,0.0,3.0,0.0,1
30.0,17.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.6225797618424918,0.5666666666666667,1.0,9.0,0.0,1
33.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.574400937409153,0.09090909090909091,0.0,2.0,0.0,1
38.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.431623565847431,0.18421052631578946,0.0,2.0,0.0,1
23.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.001822825622231,0.0,0.0,3.0,0.0,0
37.0,13.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,14.0,2.0,0.0,4.175273297885966,0.35135135135135137,0.0,3.0,0.0,1
64.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,39.0,1.0,0.0,4.583918898701708,0.109375,0.0,3.0,0.0,1
34.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,13.0,2.0,0.0,4.02085512047121,0.29411764705882354,0.0,2.0,0.0,1
34.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,13.0,2.0,0.0,4.116299605701696,0.29411764705882354,0.0,2.0,0.0,1
81.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,50.0,1.0,0.0,4.774811040285757,0.07407407407407407,0.0,5.0,0.0,1
34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,3.95424739969208,0.0,0.0,3.0,0.0,1
20.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.684183719779189,0.1,0.0,3.0,0.0,0
28.0,15.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.4407598325400897,0.5357142857142857,1.0,9.0,0.0,1
33.0,19.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,6.0,2.0,0.0,3.8391081341821707,0.5757575757575758,1.0,8.0,0.0,1
34.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,13.0,2.0,0.0,4.24173085589259,0.35294117647058826,0.0,2.0,0.0,1
35.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.840156860408859,0.42857142857142855,1.0,8.0,0.0,1
24.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7406015629507223,0.041666666666666664,0.0,8.0,0.0,0
23.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.729446194905256,0.0,0.0,2.0,0.0,0
21.0,9.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,3.52257158913636,0.42857142857142855,0.0,2.0,0.0,1
35.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.514718016821339,0.05714285714285714,0.0,2.0,0.0,1
45.0,15.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,18.0,2.0,0.0,4.505974696849669,0.3333333333333333,1.0,8.0,0.0,1
30.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0062389286533895,0.03333333333333333,0.0,2.0,0.0,1
72.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,9.0,53.0,0.0,0.0,4.7375266132880265,0.08333333333333333,0.0,3.0,0.0,1
25.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.733660689688186,0.4,0.0,2.0,0.0,1
32.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,4.0511085007312415,0.375,0.0,3.0,0.0,1
21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.594465636961452,0.0,0.0,3.0,1.0,0
30.0,14.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.7647351787255054,0.4666666666666667,1.0,8.0,0.0,1
54.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,4.233795548692772,0.07407407407407407,0.0,2.0,0.0,1
26.0,13.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,3.503539122804025,0.5,1.0,7.0,0.0,1
29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.1852301329094015,0.0,0.0,3.0,0.0,0
39.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.404260475872498,0.10256410256410256,0.0,2.0,0.0,1
26.0,13.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,3.7671834678914613,0.5,0.0,3.0,0.0,1
48.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,16.0,1.0,1.0,4.329448698502606,0.0625,0.0,2.0,0.0,1
21.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.8442328987631917,0.0,0.0,3.0,1.0,0
24.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,3.7406015629507223,0.5,0.0,3.0,0.0,1
21.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.3087513512471665,0.0,0.0,2.0,0.0,0
29.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,8.0,2.0,0.0,3.8664331502253835,0.3448275862068966,0.0,3.0,0.0,1
34.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.02085512047121,0.08823529411764706,0.0,2.0,0.0,1
18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.03856233607563,0.0,0.0,3.0,0.0,0
53.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,32.0,2.0,0.0,3.916072978034004,0.22641509433962265,0.0,3.0,0.0,1
31.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,10.0,2.0,0.0,4.018081793978685,0.3225806451612903,0.0,3.0,0.0,1
36.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,4.461320140211008,0.1388888888888889,0.0,2.0,0.0,1
20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.684183719779189,0.0,0.0,7.0,0.0,0
36.0,14.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,13.0,2.0,0.0,4.138830127032208,0.3888888888888889,0.0,3.0,0.0,1
17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.3371753411230767,0.0,0.0,7.0,0.0,0
33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,3.7495742419887397,0.0,0.0,3.0,0.0,1
23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.8279097821439696,0.0,0.0,2.0,0.0,0
37.0,16.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,9.0,2.0,0.0,4.026360459931184,0.43243243243243246,1.0,8.0,0.0,1
34.0,12.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,12.0,2.0,0.0,4.182907326480826,0.35294117647058826,0.0,3.0,0.0,1
28.0,10.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,7.0,2.0,0.0,3.8693312611115185,0.35714285714285715,0.0,3.0,0.0,1
106.0,24.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,77.0,1.0,0.0,5.127856950482023,0.22641509433962265,0.0,2.0,0.0,1
111.0,24.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,77.0,1.0,0.0,5.233385295204297,0.21621621621621623,0.0,2.0,0.0,1
